Date;data;product
2015-12-31;114,2069174787587;Ananas
2016-01-31;110,68425362263596;Ananas
2016-02-29;109,87401876694965;Ananas
2016-03-31;112,31093446321248;Ananas
2016-04-30;107,07929771902684;Ananas
2016-05-31;109,1637302404054;Ananas
2016-06-30;128,72270196045451;Ananas
2016-07-31;133,3068040274014;Ananas
2016-08-31;131,63100698543636;Ananas
2016-09-30;128,05057594560046;Ananas
2016-10-31;118,47566838807028;Ananas
2016-11-30;127,30104477183208;Ananas
2016-12-31;131,86891218175722;Ananas
2017-01-31;129,36909986546243;Ananas
2017-02-28;121,44991560309954;Ananas
2017-03-31;14060474,387445116;Ananas
2017-04-30;115,94250299178466;Ananas
2017-05-31;127,5894274616827;Ananas
2017-06-30;125,70116944563397;Ananas
2017-07-31;127,4747033728653;Ananas
2017-08-31;137,0690555887798;Ananas
2017-09-30;133,37349061938804;Ananas
2017-10-31;136,835850565559;Ananas
2017-11-30;134,7169477088907;Ananas
2017-12-31;144,3535035944746;Ananas
2018-01-31;137,69714593992137;Ananas
2018-02-28;126,69932122943676;Ananas
2018-03-31;148,69855412881455;Ananas
2018-04-30;151,84325470695097;Ananas
2018-05-31;151,41027045745605;Ananas
2018-06-30;144,4984913416054;Ananas
2018-07-31;153,69397515842968;Ananas
2018-08-31;157,11776474988446;Ananas
2018-09-30;151,91614134120184;Ananas
2018-10-31;147,0420756110305;Ananas
2018-11-30;155,40664078474896;Ananas
2018-12-31;148,36784018108509;Ananas
2019-01-31;154,0403064136137;Ananas
2019-02-28;152,0956212387457;Ananas
2019-03-31;156,83656461425053;Ananas
2019-04-30;150,46468024091237;Ananas
2019-05-31;150,6563838673954;Ananas
2019-06-30;147,08297658124815;Ananas
2019-07-31;174,97809577201366;Ananas
2019-08-31;158,45658080370157;Ananas
2019-09-30;159,68850929230945;Ananas
2019-10-31;158,27760422750913;Ananas
2019-11-30;160,47042718208243;Ananas
2019-12-31;156,11428506065675;Ananas
2020-01-31;156,48744997602842;Ananas
2020-02-29;147,6501743988134;Ananas
2020-03-31;161,38535249520015;Ananas
2020-04-30;150,43901754531635;Ananas
2020-05-31;159,0175273358255;Ananas
2020-06-30;164,74103313989505;Ananas
2020-07-31;161,19388325863983;Ananas
2020-08-31;158,59151301378017;Ananas
2020-09-30;163,29454981719377;Ananas
2015-01-31;30,60190584339125;Apfel
2015-02-28;29,776148279168844;Apfel
2015-03-31;29,97445232412508;Apfel
2015-04-30;31,658691595878064;Apfel
2015-05-31;30,7450977709669;Apfel
2015-06-30;31,470135127600493;Apfel
2015-07-31;33,46500600656582;Apfel
2015-08-31;30,71699201165803;Apfel
2015-09-30;31,246285126408345;Apfel
2015-10-31;29,718249581265336;Apfel
2015-11-30;29,567678378965724;Apfel
2015-12-31;30,339966575217304;Apfel
2016-01-31;29,33016458826292;Apfel
2016-02-29;28,009666730297614;Apfel
2016-03-31;29,629750417698176;Apfel
2016-04-30;29,063038456127654;Apfel
2016-05-31;29,230673965170023;Apfel
2016-06-30;307835603,3626523;Apfel
2016-07-31;30,80749276581951;Apfel
2016-08-31;30,89329703826532;Apfel
2016-09-30;29,720557741954767;Apfel
2016-10-31;29,616751535785102;Apfel
2016-11-30;32,00822249639881;Apfel
2016-12-31;32,7034336938017;Apfel
2017-01-31;32,451300949819135;Apfel
2017-02-28;30,81602443820315;Apfel
2017-03-31;32,15243449723276;Apfel
2017-04-30;31,244140554742835;Apfel
2017-05-31;32,84174055853799;Apfel
2017-06-30;32,67160824637317;Apfel
2017-07-31;33,59273747040165;Apfel
2017-08-31;34,04269377187071;Apfel
2017-09-30;33,38759145598615;Apfel
2017-10-31;35,401452002961626;Apfel
2017-11-30;35,029269122004855;Apfel
2017-12-31;34,17025216651785;Apfel
2018-01-31;35,215103603651414;Apfel
2018-02-28;33,61456786330373;Apfel
2018-03-31;35,165176260617955;Apfel
2018-04-30;34,811065204573325;Apfel
2018-05-31;33,72859973009413;Apfel
2018-06-30;35,25539632020497;Apfel
2018-07-31;35,84648778021967;Apfel
2018-08-31;34,44170678283899;Apfel
2018-09-30;34,28890522797943;Apfel
2018-10-31;34,10034055094576;Apfel
2018-11-30;36,99628962062902;Apfel
2018-12-31;33,217097268673854;Apfel
2019-01-31;34,048147472352355;Apfel
2019-02-28;34,16968375762738;Apfel
2019-03-31;34,78087203539321;Apfel
2019-04-30;35,7884334740618;Apfel
2019-05-31;38,954683283212496;Apfel
2019-06-30;36,33574407219651;Apfel
2019-07-31;39,97093701368488;Apfel
2019-08-31;37,55148531095372;Apfel
2019-09-30;37,238458655890966;Apfel
2019-10-31;38,49667998581851;Apfel
2019-11-30;36,91477633745327;Apfel
2019-12-31;37,87152829009115;Apfel
2020-01-31;39,731161148073085;Apfel
2020-02-29;36,14811737774409;Apfel
2020-03-31;37,714545956297066;Apfel
2020-04-30;39,05061584933424;Apfel
2020-05-31;37,08991014550229;Apfel
2020-06-30;40,352327725975;Apfel
2020-07-31;43,5939074897425;Apfel
2020-08-31;39,91433793120494;Apfel
2020-09-30;40,95313820970471;Apfel
2015-01-31;145,3943877871495;Aprikose
2015-02-28;131,23530012919545;Aprikose
2015-03-31;146,6151697471991;Aprikose
2015-04-30;149,27823685989867;Aprikose
2015-05-31;155,60308480232652;Aprikose
2015-06-30;152,76206335343866;Aprikose
2015-07-31;176,31791741056838;Aprikose
2015-08-31;136,3639541814478;Aprikose
2015-09-30;150,9310571088668;Aprikose
2015-10-31;143,93626367250195;Aprikose
2015-11-30;146,33093999561402;Aprikose
2015-12-31;151,85645853897688;Aprikose
2016-01-31;147,6099183659418;Aprikose
2016-02-29;142,0393185001956;Aprikose
2016-03-31;142,64714508184176;Aprikose
2016-04-30;147,10635608293748;Aprikose
2016-05-31;139,21249943880758;Aprikose
2016-06-30;173,33747430950993;Aprikose
2016-07-31;165,19380133649082;Aprikose
2016-08-31;161,85408243229455;Aprikose
2016-09-30;159,32186290650756;Aprikose
2016-10-31;144,62912569741957;Aprikose
2016-11-30;164,31890944136651;Aprikose
2016-12-31;169,78079985675652;Aprikose
2017-01-31;150,8502568774744;Aprikose
2017-02-28;146,42070891783035;Aprikose
2017-03-31;164,41484117925606;Aprikose
2017-04-30;160,276261498701;Aprikose
2017-05-31;163,52298920946862;Aprikose
2017-06-30;186,7058863560547;Aprikose
2017-07-31;160,4274540095928;Aprikose
2017-08-31;167,01671772610072;Aprikose
2017-09-30;180,5708060567932;Aprikose
2017-10-31;163,39113807058203;Aprikose
2017-11-30;170,19431247841388;Aprikose
2017-12-31;159802853,54148087;Aprikose
2018-01-31;168,14125014403808;Aprikose
2018-02-28;156,4389721265133;Aprikose
2018-03-31;173,7133961443388;Aprikose
2018-04-30;176,40108843201622;Aprikose
2018-05-31;166,11745242448194;Aprikose
2018-06-30;170,93577741362407;Aprikose
2018-07-31;187,88602928371228;Aprikose
2018-08-31;184,05175359121137;Aprikose
2018-09-30;173,84926804562627;Aprikose
2018-10-31;163,40127294485808;Aprikose
2018-11-30;189,03195497058164;Aprikose
2018-12-31;185,34898974637008;Aprikose
2019-01-31;187,70553534725607;Aprikose
2019-02-28;172,5966164210643;Aprikose
2019-03-31;165,15597476325226;Aprikose
2019-04-30;185,6671645714449;Aprikose
2019-05-31;174,3753881716109;Aprikose
2019-06-30;176,50164871751204;Aprikose
2019-07-31;184,16218938750708;Aprikose
2019-08-31;189,46503635235712;Aprikose
2019-09-30;187,10384282531456;Aprikose
2019-10-31;176,2730382106123;Aprikose
2019-11-30;162,28118806565348;Aprikose
2019-12-31;176,43970074787595;Aprikose
2020-01-31;176,25470206493782;Aprikose
2020-02-29;158,76130510927408;Aprikose
2020-03-31;183,5084521214214;Aprikose
2020-04-30;171,5444665385625;Aprikose
2020-05-31;191,78208466903268;Aprikose
2020-06-30;184,2431002778667;Aprikose
2020-07-31;202,17813927326569;Aprikose
2020-08-31;186,633587545222;Aprikose
2020-09-30;210,07385368008087;Aprikose
2015-01-31;11,281389321798772;Avocado
2015-02-28;10,863124520116298;Avocado
2015-03-31;11,250873176800026;Avocado
2015-04-30;11,028959815095616;Avocado
2015-05-31;10,862241368811326;Avocado
2015-06-30;11,105689393295838;Avocado
2015-07-31;11,439227280189996;Avocado
2015-08-31;11,20102453825422;Avocado
2015-09-30;11,361126831690578;Avocado
2015-10-31;11,252303221262444;Avocado
2015-11-30;11,33322353799334;Avocado
2015-12-31;11,626772256261765;Avocado
2016-01-31;11,094662823633437;Avocado
2016-02-29;11,113645154315904;Avocado
2016-03-31;11,008836828817143;Avocado
2016-04-30;11,230756933184818;Avocado
2016-05-31;11,270959619246858;Avocado
2016-06-30;11,766649911482345;Avocado
2016-07-31;11,6391604393051;Avocado
2016-08-31;11,427822630652631;Avocado
2016-09-30;11,638354271022186;Avocado
2016-10-31;11,611137543278666;Avocado
2016-11-30;12,070155522126935;Avocado
2016-12-31;12,096351269757127;Avocado
2017-01-31;12,121727826996542;Avocado
2017-02-28;11,83867153498526;Avocado
2017-03-31;12,195638045212288;Avocado
2017-04-30;12,187247455239806;Avocado
2017-05-31;12,415241587762669;Avocado
2017-06-30;12,232838875242622;Avocado
2017-07-31;12,333565448602918;Avocado
2017-08-31;12,601879026296071;Avocado
2017-09-30;12,25993452501965;Avocado
2017-10-31;12,420672104025291;Avocado
2017-11-30;12,1219091693265;Avocado
2017-12-31;12,628476247441832;Avocado
2018-01-31;12,974895054674814;Avocado
2018-02-28;12,477801738437211;Avocado
2018-03-31;12,777499640352955;Avocado
2018-04-30;12,49853919994754;Avocado
2018-05-31;12,905108545773272;Avocado
2018-06-30;12,77549304346296;Avocado
2018-07-31;13,316116807710957;Avocado
2018-08-31;;Avocado
2018-09-30;12,506448448385276;Avocado
2018-10-31;12,62322811048632;Avocado
2018-11-30;12,864552340282886;Avocado
2018-12-31;12,918579647221057;Avocado
2019-01-31;12,906469741649603;Avocado
2019-02-28;12,044869243749815;Avocado
2019-03-31;12,217638630593626;Avocado
2019-04-30;12,707374505975178;Avocado
2019-05-31;12,67198687900601;Avocado
2019-06-30;12,464925739506704;Avocado
2019-07-31;12,847158576472989;Avocado
2019-08-31;12,931565752399369;Avocado
2019-09-30;12,534517815056995;Avocado
2019-10-31;12,997548692277157;Avocado
2019-11-30;12,773176969875754;Avocado
2019-12-31;12,835016872264465;Avocado
2020-01-31;13,011477281427414;Avocado
2020-02-29;12,400459739964743;
2020-03-31;13,015132864146024;Avocado
2020-04-30;12,647590991247547;Avocado
2020-05-31;13,278921187945182;Avocado
2020-06-30;13,12620886763855;Avocado
;13,663037759187525;Avocado
2020-08-31;13,514983065188146;Avocado
2020-09-30;13,925802167487518;Avocado
2015-01-31;9255,65;Banane
2015-02-28;7924,954999999994;Banane
2015-03-31;8717,564999999993;Banane
2015-04-30;8754,355000000003;Banane
2015-05-31;7411,159999999992;Banane
2015-06-30;9412,904999999995;Banane
2015-07-31;9477,574999999995;Banane
2015-08-31;9466,030000000004;Banane
2015-09-30;9725,729999999992;Banane
2015-10-31;10407,42000000001;Banane
2015-11-30;9720,075000000004;Banane
2015-12-31;14639,37000000002;Banane
2016-01-31;9071,495000000008;Banane
2016-02-29;9980,335000000008;Banane
2016-03-31;11139,040000000005;Banane
2016-04-30;10612,679999999991;Banane
2016-05-31;12832,100000000004;Banane
2016-06-30;13118,25;Banane
2016-07-31;12569,01499999999;Banane
2016-08-31;13612,264999999996;Banane
2016-09-30;15454,85999999999;Banane
2016-10-31;14089,33;Banane
2016-11-30;15074,054999999991;Banane
2016-12-31;16954,905000000002;Banane
2017-01-31;18179,570000000007;Banane
2017-02-28;11489,83;Banane
2017-03-31;17140,205;Banane
2017-04-30;17813,464999999993;Banane
2017-05-31;17789,870000000003;Banane
2017-06-30;22647,530000000013;Banane
2017-07-31;18707,18999999999;Banane
2017-08-31;23772,875000000004;Banane
2017-09-30;20744,15499999998;Banane
2017-10-31;24328,485;Banane
2017-11-30;22882,21000000001;Banane
2017-12-31;23341,495000000006;BANANE
2018-01-31;23116,77000000001;Banane
2018-02-28;21602,67;Banane
2018-03-31;21765,29000000001;Banane
2018-04-30;24809,275000000005;Banane
2018-05-31;22183,29000000003;BaNAnE
2018-06-30;22880,24500000001;Banane
2018-07-31;25880,93000000003;Banane
2018-08-31;25727,37;Banane
2018-09-30;22450,580000000005;Banane
2018-10-31;26999,24000000003;Banane
2018-11-30;23010,99500000002;Banane
2018-12-31;24024,77;Banane
2019-01-31;25935,83000000001;Banane
2019-02-28;21482,80499999999;BANane
2019-03-31;22113,33499999998;Banane
2019-04-30;23655,695;Banane
2019-05-31;28635,959999999985;Banane
2019-06-30;23355,21;Banane
2019-07-31;30954,270000000022;Banane
2019-08-31;29835,10500000001;Banane
2019-09-30;25653,380000000016;Banane
2019-10-31;26164,539999999964;Banane
2019-11-30;28821,444999999985;Banane
2019-12-31;27461,449999999983;Banane
2020-01-31;28322,239999999994;Banane
2020-02-29;25230,99499999999;Banane
2020-03-31;27186,585;Banane
2020-04-30;24883,93;Banane
2020-05-31;27031,03499999998;Banane
2020-06-30;31071,400000000016;Banane
2020-07-31;36670,735000000015;Banane
2020-08-31;29896,2;Banane
2020-09-30;33376,524999999994;Banane
2015-01-31;2993,2139999999986;Berberitze
2015-02-28;2963,715;Berberitze
2015-03-31;3789,356999999998;Berberitze
2015-04-30;2859,408;Berberitze
2015-05-31;3740,604;Berberitze
2015-06-30;3993,368999999999;Berberitze
2015-07-31;3995,549999999997;Berberitze
2015-08-31;3561,305999999998;Berberitze
2015-09-30;4452,987000000001;Berberitze
2015-10-31;4278,132;Berberitze
2015-11-30;4502,474999999999;Berberitze
2015-12-31;4440,563999999998;Berberitze
2016-01-31;3051,968999999999;Berberitze
2016-02-29;3247,899;Berberitze
2016-03-31;4853,114999999994;Berberitze
2016-04-30;4397,312999999998;Berberitze
2016-05-31;4514,985;Berberitze
2016-06-30;4635,548999999998;Berberitze
2016-07-31;5633,678999999995;Berberitze
2016-08-31;6529,926000000001;Berberitze
2016-09-30;5620,227;Berberitze
2016-10-31;4522,964999999998;Berberitze
2016-11-30;5007,473999999999;Berberitze
2016-12-31;6036,669;Berberitze
2017-01-31;5186,057999999998;Berberitze
2017-02-28;3782,3580000000006;Berberitze
2017-03-31;4733,651999999998;Berberitze
2017-04-30;5023,974000000003;Berberitze
2017-05-31;6126,545999999999;Berberitze
2017-06-30;5726,225999999997;Berberitze
2017-07-31;7134,926999999995;Berberitze
2017-08-31;4728,554999999998;Berberitze
2017-09-30;6030,575999999997;Berberitze
2017-10-31;5440,128;Berberitze
2017-11-30;5522,595;Berberitze
2017-12-31;6171,5340000000015;Berberitze
2018-01-31;6627,882000000006;Berberitze
2018-02-28;6833,822999999999;Berberitze
2018-03-31;6261,711000000002;Berberitze
2018-04-30;7185,057;Berberitze
2018-05-31;6595,161000000002;Berberitze
2018-06-30;6331,608000000002;Berberitze
2018-07-31;7359,888000000003;Berberitze
2018-08-31;6994,320000000001;Berberitze
2018-09-30;8363,130000000003;Berberitze
2018-10-31;6376,131000000003;Berberitze
2018-11-30;7914,896999999998;Berberitze
2018-12-31;7507,487999999999;Berberitze
2019-01-31;6319,998000000002;Berberitze
2019-02-28;5639,654999999997;Berberitze
2019-03-31;6265,377;Berberitze
2019-04-30;7685,924999999996;Berberitze
2019-05-31;7831,331999999995;Berberitze
2019-06-30;8900,453999999996;Berberitze
2019-07-31;8387,595;Berberitze
2019-08-31;9710,570999999994;Berberitze
2019-09-30;7956,843000000001;Berberitze
2019-10-31;7370,160000000003;Berberitze
2019-11-30;9238,359000000002;Berberitze
2019-12-31;7056,27;Berberitze
2020-01-31;8341,143;Berberitze
2020-02-29;6277,749000000001;Berberitze
2020-03-31;6448,085999999998;Berberitze
2020-04-30;8426,708999999995;Berberitze
2020-05-31;7840,310999999998;Berberitze
2020-06-30;10802,745000000004;Berberitze
2020-07-31;9342,966;Berberitze
2020-08-31;10519,118999999992;Berberitze
2020-09-30;8503,425000000003;Berberitze
2015-01-31;170,25733464376796;Birne
2015-02-28;155,65340343211264;Birne
2015-03-31;176,5106540693791;Birne
2015-04-30;174,91106311494426;Birne
2015-05-31;164,52006564550112;Birne
2015-06-30;169,18095637511928;Birne
2015-07-31;198,4695795329853;Birne
2015-08-31;183,6930891459992;Birne
2015-09-30;188,72301131552555;Birne
2015-10-31;195,70041900823816;Birne
2015-11-30;188,6616495210408;Birne
2015-12-31;194,823843509977;Birne
2016-01-31;180,09899777622303;Birne
2016-02-29;183,13303361218044;Birne
2016-03-31;174,04714016610555;Birne
2016-04-30;160,54701180651108;Birne
2016-05-31;173,1864948545353;Birne
2016-06-30;186,7630236422618;Birne
2016-07-31;187,47095775079416;Birne
2016-08-31;194,5470046030008;Birne
2016-09-30;193,2812484438157;Birne
2016-10-31;173,62130341637229;Birne
2016-11-30;194,73434211766568;Birne
2016-12-31;195,3252057467239;Birne
2017-01-31;186,30113526224147;Birne
2017-02-28;177,1177235626068;Birne
2017-03-31;195,1710403722849;Birne
2017-04-30;198,3047881418904;Birne
2017-05-31;193,7571082567037;Birne
2017-06-30;194,7441398348099;Birne
2017-07-31;191,23130496861648;Birne
2017-08-31;203,4487994557845;Birne
2017-09-30;189,68770123547816;Birne
2017-10-31;190,99600781168184;Birne
2017-11-30;193,7912691531793;Birne
2017-12-31;195,26167826790788;Birne
2018-01-31;191,47982661366697;Birne
2018-02-28;168,41851442166328;Birne
2018-03-31;198,86832326944383;Birne
2018-04-30;181,24635996344867;Birne
2018-05-31;195,1685732898614;Birne
2018-06-30;192,92759522681035;Birne
2018-07-31;192,51371899166048;Birne
2018-08-31;205,97515869638264;Birne
2018-09-30;192,09253238999173;Birne
2018-10-31;202,50457772603568;Birne
2018-11-30;218,77196346881385;Birne
2018-12-31;205,4987518210269;Birne
2019-01-31;216,4350202716741;Birne
2019-02-28;202,13493760357204;Birne
2019-03-31;197,1621591482504;Birne
2019-04-30;197,8793496047528;Birne
2019-05-31;209,7857335473507;Birne
2019-06-30;199,15427185978217;Birne
2019-07-31;228,8931191626346;Birne
2019-08-31;214,69336040036268;Birne
2019-09-30;221,36007770146816;Birne
2019-10-31;243,68822909611376;Birne
2019-11-30;222,73580762867925;Birne
2019-12-31;212,2913705264536;Birne
2020-01-31;236,80875828397907;Birne
2020-02-29;217,85391894570088;Birne
2020-03-31;231,6347966087996;Birne
2020-04-30;220,96400159301965;Birne
2020-05-31;229,47823426198823;Birne
2020-06-30;255,5407501749966;Birne
2020-07-31;254,73443230156388;Birne
2020-08-31;249,64845683480624;Birne
2020-09-30;264,0535684288323;Birne
2015-01-31;65,31347487310717;Brombeere
2015-02-28;60,978783195468914;Brombeere
2015-03-31;66,65220176408279;Brombeere
2015-04-30;62,22556548557838;Brombeere
2015-05-31;58,8809391908791;Brombeere
2015-06-30;73,64557692081712;Brombeere
2015-07-31;88,99274689546338;Brombeere
2015-08-31;70,1816998939182;Brombeere
2015-09-30;65,28804637910375;Brombeere
2015-10-31;66,83986834218032;Brombeere
2015-11-30;74,69437060448395;Brombeere
2015-12-31;66,20432010073057;Brombeere
2016-01-31;65,0751872836337;Brombeere
2016-02-29;61,00117211988635;Brombeere
2016-03-31;78,66545620537646;Brombeere
2016-04-30;62,45916265849233;Brombeere
2016-05-31;69,08201647317482;Brombeere
2016-06-30;84,9837337376983;Brombeere
2016-07-31;80,78110546408733;Brombeere
2016-08-31;82,0009999939025;Brombeere
2016-09-30;65,0153904856381;Brombeere
2016-10-31;73,74458624197442;Brombeere
2016-11-30;70,43315980417181;Brombeere
2016-12-31;78,68888104427462;Brombeere
2017-01-31;67,3985756526056;Brombeere
2017-02-28;62,39862979264851;Brombeere
2017-03-31;77,74842120583548;Brombeere
2017-04-30;73,64582133427535;Brombeere
2017-05-31;80,78573512693936;Brombeere
2017-06-30;85,46711063327231;Brombeere
2017-07-31;72,08099610854447;Brombeere
2017-08-31;72,20513832131343;Brombeere
2017-09-30;74,01041818555007;Brombeere
2017-10-31;71,28076178044121;Brombeere
2017-11-30;87,82914664278599;Brombeere
2017-12-31;74,55238426770804;Brombeere
2018-01-31;74,60373315056027;Brombeere
2018-02-28;79,82668100328361;Brombeere
2018-03-31;75,86659343874618;Brombeere
2018-04-30;70,18432161102652;Brombeere
2018-05-31;86,69497101908509;Brombeere
2018-06-30;101,44075610916946;Brombeere
2018-07-31;82,51557428752469;Brombeere
2018-08-31;95,7722089126068;Brombeere
2018-09-30;79,87592252988387;Brombeere
2018-10-31;81,85227547234102;Brombeere
2018-11-30;94,83866300196352;Brombeere
2018-12-31;81,10805138825614;Brombeere
2019-01-31;79,87653597897197;Brombeere
2019-02-28;76,96771401048626;Brombeere
2019-03-31;83,35155067543738;Brombeere
2019-04-30;81,9119100009272;Brombeere
2019-05-31;99,85291683270958;Brombeere
2019-06-30;102,71681946010604;Brombeere
2019-07-31;91,19718197400628;Brombeere
2019-08-31;94,02939434028065;Brombeere
2019-09-30;98,56556193722028;Brombeere
2019-10-31;82,4485172698697;Brombeere
2019-11-30;88,98114968913364;Brombeere
2019-12-31;94,52668406328456;Brombeere
2020-01-31;86,05322190365683;Brombeere
2020-02-29;82,85189798670885;Brombeere
2020-03-31;75,67148736479284;Brombeere
2020-04-30;90,2096114613072;Brombeere
2020-05-31;71,4586593772931;Brombeere
2020-06-30;107,9011214028845;Brombeere
2020-07-31;79,42334039814745;Brombeere
2020-08-31;88,73055279890917;Brombeere
2020-09-30;102,66202316338794;Brombeere
2015-01-31;20761,84800000001;Clementine
2015-02-28;16855,577999999998;Clementine
2015-03-31;16823,187000000005;Clementine
2015-04-30;15358,032000000005;Clementine
2015-05-31;17180,612999999994;Clementine
2015-06-30;20382,669000000005;Clementine
2015-07-31;19373,328;Clementine
2015-08-31;18492,759000000005;Clementine
2015-09-30;18156,14999999999;Clementine
2015-10-31;18857,06100000001;Clementine
2015-11-30;18809,559000000005;Clementine
2015-12-31;18534,294;Clementine
2016-01-31;18254,358;Clementine
2016-02-29;20377,872000000032;Clementine
2016-03-31;17478,926999999996;Clementine
2016-04-30;17845,038;Clementine
2016-05-31;25036,02900000001;Clementine
2016-06-30;24263,504999999983;Clementine
2016-07-31;21993,786;Clementine
2016-08-31;26208,108;Clementine
2016-09-30;24180,227999999992;Clementine
2016-10-31;22443,165;Clementine
2016-11-30;23597,271;Clementine
2016-12-31;31166,73900000001;Clementine
2017-01-31;25381,56599999999;Clementine
2017-02-28;22555,619999999988;Clementine
2017-03-31;28923,020999999982;Clementine
2017-04-30;28572,3;Clementine
2017-05-31;29924,667;Clementine
2017-06-30;31580,388000000014;Clementine
2017-07-31;25822,773000000016;Clementine
2017-08-31;29273,255999999987;Clementine
2017-09-30;26833,004999999976;Clementine
2017-10-31;20648,637;Clementine
2017-11-30;26253,242999999988;Clementine
2017-12-31;24276,546;Clementine
2018-01-31;25090,965;Clementine
2018-02-28;21304,359;Clementine
2018-03-31;25103,888999999992;Clementine
2018-04-30;24524,982;Clementine
2018-05-31;23359,16700000001;Clementine
2018-06-30;28126,547999999995;Clementine
2018-07-31;31824,063000000035;Clementine
2018-08-31;33020,40600000002;Clementine
2018-09-30;28925,865000000013;Clementine
2018-10-31;28019,11500000001;Clementine
2018-11-30;34597,089000000014;Clementine
2018-12-31;28128,807000000004;Clementine
2019-01-31;32794,362000000016;Clementine
2019-02-28;28028,14200000001;Clementine
2019-03-31;30864,735;Clementine
2019-04-30;30351,096000000016;Clementine
2019-05-31;35484,389999999985;Clementine
2019-06-30;34652,40299999998;Clementine
2019-07-31;38380,77000000002;Clementine
2019-08-31;34124,68799999998;Clementine
2019-09-30;31660,812000000034;Clementine
2019-10-31;35521,41600000003;Clementine
2019-11-30;37587,88800000005;Clementine
2019-12-31;34578,93600000002;Clementine
2020-01-31;34153,11899999999;Clementine
2020-02-29;27141,759000000024;Clementine
2020-03-31;34614,10799999998;Clementine
2020-04-30;32048,460000000014;Clementine
2020-05-31;35183,322000000015;Clementine
2020-06-30;37422,74700000004;Clementine
2020-07-31;42200,50500000002;Clementine
2020-08-31;33665,88600000001;Clementine
2020-09-30;41599,79100000003;Clementine
2015-01-31;10,312000289778126;Cranberries
2015-02-28;9,427143265615394;Cranberries
2015-03-31;9,8406473117821;Cranberries
2015-04-30;10,25057732966895;Cranberries
2015-05-31;10,046873401564142;Cranberries
2015-06-30;10,425213089987176;Cranberries
2015-07-31;10,883610522817058;Cranberries
2015-08-31;10,54742324281404;Cranberries
2015-09-30;10,533802834608972;Cranberries
2015-10-31;10,481321017893825;Cranberries
2015-11-30;10,477281192709595;Cranberries
2015-12-31;11,060317985453072;Cranberries
