;Date;data;product
107;2017-12-31;144,3535035944746;Ananas
108;2018-01-31;137,69714593992137;Ananas
109;2018-02-28;126,69932122943676;Ananas
110;2018-03-31;148,69855412881455;Ananas
111;2018-04-30;151,84325470695097;Ananas
112;2018-05-31;151,41027045745605;Ananas
113;2018-06-30;144,4984913416054;Ananas
114;2018-07-31;153,69397515842968;Ananas
115;2018-08-31;157,11776474988446;Ananas
116;2018-09-30;151,91614134120184;Ananas
117;2018-10-31;147,0420756110305;Ananas
118;2018-11-30;155,40664078474896;Ananas
119;2018-12-31;148,36784018108509;Ananas
120;2019-01-31;154,04030641361373;Ananas
121;2019-02-28;152,0956212387457;Ananas
122;2019-03-31;156,83656461425053;Ananas
123;2019-04-30;150,46468024091237;Ananas
124;2019-05-31;150,6563838673954;Ananas
125;2019-06-30;147,08297658124815;Ananas
126;2019-07-31;174,97809577201366;Ananas
127;2019-08-31;158,45658080370157;Ananas
128;2019-09-30;159,68850929230945;Ananas
129;2019-10-31;158,27760422750913;Ananas
130;2019-11-30;160,47042718208243;Ananas
131;2019-12-31;156,11428506065675;Ananas
132;2020-01-31;156,48744997602842;Ananas
133;2020-02-29;147,6501743988134;Ananas
134;2020-03-31;161,38535249520015;Ananas
135;2020-04-30;150,43901754531635;Ananas
136;2020-05-31;159,0175273358255;Ananas
137;2020-06-30;164,74103313989505;Ananas
138;2020-07-31;161,19388325863983;Ananas
139;2020-08-31;158,59151301378017;Ananas
140;2020-09-30;163,29454981719377;Ananas
141;2020-10-31;;Ananas
142;2020-11-30;;Ananas
143;2020-12-31;;Ananas
144;2015-01-31;30,601905843391254;Apfel
145;2015-02-28;29,776148279168844;Apfel
146;2015-03-31;29,974452324125078;Apfel
147;2015-04-30;31,658691595878064;Apfel
148;2015-05-31;30,7450977709669;Apfel
149;2015-06-30;31,470135127600493;Apfel
150;2015-07-31;33,46500600656582;Apfel
151;2015-08-31;30,71699201165803;Apfel
152;2015-09-30;31,246285126408342;Apfel
153;2015-10-31;29,718249581265336;Apfel
154;2015-11-30;29,567678378965724;Apfel
155;2015-12-31;30,339966575217304;Apfel
156;2016-01-31;29,33016458826292;Apfel
157;2016-02-29;28,009666730297614;Apfel
158;2016-03-31;29,629750417698176;Apfel
159;2016-04-30;29,063038456127654;Apfel
160;2016-05-31;29,230673965170023;Apfel
161;2016-06-30;30,78356033626523;Apfel
162;2016-07-31;30,80749276581951;Apfel
163;2016-08-31;30,893297038265317;Apfel
164;2016-09-30;29,720557741954767;Apfel
165;2016-10-31;29,616751535785102;Apfel
166;2016-11-30;32,00822249639881;Apfel
167;2016-12-31;32,7034336938017;Apfel
168;2017-01-31;32,451300949819135;Apfel
169;2017-02-28;30,81602443820315;Apfel
170;2017-03-31;32,15243449723276;Apfel
171;2017-04-30;31,244140554742835;Apfel
172;2017-05-31;32,84174055853799;Apfel
173;2017-06-30;32,67160824637317;Apfel
174;2017-07-31;33,59273747040165;Apfel
175;2017-08-31;34,04269377187071;Apfel
176;2017-09-30;33,38759145598615;Apfel
177;2017-10-31;35,401452002961626;Apfel
178;2017-11-30;35,029269122004855;Apfel
179;2017-12-31;34,17025216651785;Apfel
180;2018-01-31;35,215103603651414;Apfel
181;2018-02-28;33,61456786330373;Apfel
182;2018-03-31;35,165176260617955;Apfel
183;2018-04-30;34,811065204573325;Apfel
184;2018-05-31;33,72859973009413;Apfel
185;2018-06-30;35,25539632020497;Apfel
186;2018-07-31;35,84648778021967;Apfel
187;2018-08-31;34,44170678283899;Apfel
188;2018-09-30;34,28890522797943;Apfel
189;2018-10-31;34,10034055094576;Apfel
190;2018-11-30;36,99628962062902;Apfel
191;2018-12-31;33,217097268673854;Apfel
192;2019-01-31;34,048147472352355;Apfel
193;2019-02-28;34,16968375762738;Apfel
194;2019-03-31;34,78087203539321;Apfel
195;2019-04-30;35,7884334740618;Apfel
196;2019-05-31;38,954683283212496;Apfel
197;2019-06-30;36,33574407219651;Apfel
198;2019-07-31;39,970937013684875;Apfel
199;2019-08-31;37,55148531095372;Apfel
200;2019-09-30;37,238458655890966;Apfel
201;2019-10-31;38,49667998581851;Apfel
202;2019-11-30;36,91477633745327;Apfel
203;2019-12-31;37,87152829009115;Apfel
204;2020-01-31;39,731161148073085;Apfel
205;2020-02-29;36,14811737774409;Apfel
206;2020-03-31;37,714545956297066;Apfel
207;2020-04-30;39,05061584933424;Apfel
208;2020-05-31;37,08991014550229;Apfel
209;2020-06-30;40,352327725975;Apfel
210;2020-07-31;43,5939074897425;Apfel
211;2020-08-31;39,91433793120494;Apfel
212;2020-09-30;40,95313820970471;Apfel
213;2020-10-31;;Apfel
214;2020-11-30;;Apfel
215;2020-12-31;;Apfel
216;2015-01-31;145,3943877871495;Aprikose
217;2015-02-28;131,23530012919545;Aprikose
218;2015-03-31;146,6151697471991;Aprikose
219;2015-04-30;149,27823685989867;Aprikose
220;2015-05-31;155,60308480232652;Aprikose
221;2015-06-30;152,76206335343866;Aprikose
222;2015-07-31;176,31791741056838;Aprikose
223;2015-08-31;136,3639541814478;Aprikose
224;2015-09-30;150,9310571088668;Aprikose
225;2015-10-31;143,93626367250195;Aprikose
226;2015-11-30;146,33093999561402;Aprikose
227;2015-12-31;151,85645853897688;Aprikose
228;2016-01-31;147,6099183659418;Aprikose
229;2016-02-29;142,0393185001956;Aprikose
230;2016-03-31;142,64714508184176;Aprikose
231;2016-04-30;147,10635608293748;Aprikose
232;2016-05-31;139,21249943880758;Aprikose
233;2016-06-30;173,33747430950993;Aprikose
234;2016-07-31;165,19380133649082;Aprikose
235;2016-08-31;161,85408243229455;Aprikose
236;2016-09-30;159,32186290650756;Aprikose
237;2016-10-31;144,62912569741957;Aprikose
238;2016-11-30;164,31890944136651;Aprikose
239;2016-12-31;169,78079985675652;Aprikose
240;2017-01-31;150,8502568774744;Aprikose
241;2017-02-28;146,42070891783035;Aprikose
242;2017-03-31;164,41484117925606;Aprikose
243;2017-04-30;160,276261498701;Aprikose
244;2017-05-31;163,52298920946862;Aprikose
245;2017-06-30;186,7058863560547;Aprikose
246;2017-07-31;160,4274540095928;Aprikose
247;2017-08-31;167,01671772610072;Aprikose
248;2017-09-30;180,57080605679317;Aprikose
249;2017-10-31;163,39113807058203;Aprikose
250;2017-11-30;170,19431247841388;Aprikose
251;2017-12-31;159,80285354148089;Aprikose
252;2018-01-31;168,14125014403808;Aprikose
253;2018-02-28;156,43897212651333;Aprikose
254;2018-03-31;173,7133961443388;Aprikose
255;2018-04-30;176,40108843201622;Aprikose
256;2018-05-31;166,11745242448194;Aprikose
257;2018-06-30;170,93577741362407;Aprikose
258;2018-07-31;187,88602928371228;Aprikose
259;2018-08-31;184,05175359121137;Aprikose
260;2018-09-30;173,84926804562627;Aprikose
261;2018-10-31;163,40127294485808;Aprikose
262;2018-11-30;189,03195497058164;Aprikose
263;2018-12-31;185,34898974637008;Aprikose
264;2019-01-31;187,70553534725607;Aprikose
265;2019-02-28;172,5966164210643;Aprikose
266;2019-03-31;165,15597476325226;Aprikose
267;2019-04-30;185,66716457144494;Aprikose
268;2019-05-31;174,3753881716109;Aprikose
269;2019-06-30;176,50164871751204;Aprikose
270;2019-07-31;184,16218938750708;Aprikose
271;2019-08-31;189,46503635235712;Aprikose
272;2019-09-30;187,10384282531456;Aprikose
273;2019-10-31;176,2730382106123;Aprikose
274;2019-11-30;162,28118806565348;Aprikose
275;2019-12-31;176,43970074787595;Aprikose
276;2020-01-31;176,25470206493782;Aprikose
277;2020-02-29;158,76130510927408;Aprikose
278;2020-03-31;183,5084521214214;Aprikose
279;2020-04-30;171,5444665385625;Aprikose
280;2020-05-31;191,78208466903268;Aprikose
281;2020-06-30;184,2431002778667;Aprikose
282;2020-07-31;202,17813927326566;Aprikose
283;2020-08-31;186,63358754522199;Aprikose
284;2020-09-30;210,07385368008087;Aprikose
285;2020-10-31;;Aprikose
286;2020-11-30;;Aprikose
287;2020-12-31;;Aprikose
288;2015-01-31;11,281389321798773;Avocado
289;2015-02-28;10,863124520116298;Avocado
290;2015-03-31;11,250873176800026;Avocado
291;2015-04-30;11,028959815095616;Avocado
292;2015-05-31;10,862241368811326;Avocado
293;2015-06-30;11,105689393295838;Avocado
294;2015-07-31;11,439227280189996;Avocado
295;2015-08-31;11,20102453825422;Avocado
296;2015-09-30;11,361126831690578;Avocado
297;2015-10-31;11,252303221262443;Avocado
298;2015-11-30;11,33322353799334;Avocado
299;2015-12-31;11,626772256261763;Avocado
300;2016-01-31;11,094662823633437;Avocado
301;2016-02-29;11,113645154315904;Avocado
302;2016-03-31;11,008836828817145;Avocado
303;2016-04-30;11,230756933184818;Avocado
304;2016-05-31;11,270959619246858;Avocado
305;2016-06-30;11,766649911482343;Avocado
306;2016-07-31;11,639160439305101;Avocado
307;2016-08-31;11,427822630652633;Avocado
308;2016-09-30;11,638354271022186;Avocado
309;2016-10-31;11,611137543278666;Avocado
310;2016-11-30;12,070155522126935;Avocado
311;2016-12-31;12,096351269757127;Avocado
312;2017-01-31;12,121727826996542;Avocado
313;2017-02-28;11,83867153498526;Avocado
314;2017-03-31;12,195638045212288;Avocado
315;2017-04-30;12,187247455239806;Avocado
316;2017-05-31;12,415241587762669;Avocado
317;2017-06-30;12,232838875242622;Avocado
318;2017-07-31;12,333565448602918;Avocado
319;2017-08-31;12,601879026296073;Avocado
320;2017-09-30;12,25993452501965;Avocado
321;2017-10-31;12,420672104025293;Avocado
322;2017-11-30;12,1219091693265;Avocado
323;2017-12-31;12,628476247441832;Avocado
324;2018-01-31;12,974895054674814;Avocado
325;2018-02-28;12,477801738437211;Avocado
326;2018-03-31;12,777499640352957;Avocado
327;2018-04-30;12,498539199947539;Avocado
328;2018-05-31;12,905108545773272;Avocado
329;2018-06-30;12,775493043462959;Avocado
330;2018-07-31;13,316116807710955;Avocado
331;2018-08-31;13,155227141926082;Avocado
332;2018-09-30;12,506448448385276;Avocado
333;2018-10-31;12,62322811048632;Avocado
334;2018-11-30;12,864552340282886;Avocado
335;2018-12-31;12,918579647221055;Avocado
336;2019-01-31;12,906469741649603;Avocado
337;2019-02-28;12,044869243749815;Avocado
338;2019-03-31;12,217638630593626;Avocado
339;2019-04-30;12,707374505975178;Avocado
340;2019-05-31;12,67198687900601;Avocado
341;2019-06-30;12,464925739506704;Avocado
342;2019-07-31;12,847158576472989;Avocado
343;2019-08-31;12,931565752399369;Avocado
344;2019-09-30;12,534517815056997;Avocado
345;2019-10-31;12,997548692277155;Avocado
346;2019-11-30;12,773176969875754;Avocado
347;2019-12-31;12,835016872264465;Avocado
348;2020-01-31;13,011477281427414;Avocado
349;2020-02-29;12,400459739964743;Avocado
350;2020-03-31;13,015132864146025;Avocado
351;2020-04-30;12,647590991247549;Avocado
352;2020-05-31;13,278921187945182;Avocado
353;2020-06-30;13,12620886763855;Avocado
354;2020-07-31;13,663037759187525;Avocado
355;2020-08-31;13,514983065188146;Avocado
356;2020-09-30;13,925802167487518;Avocado
357;2020-10-31;;Avocado
358;2020-11-30;;Avocado
359;2020-12-31;;Avocado
360;2015-01-31;9255,65;Banane
361;2015-02-28;7924,954999999994;Banane
362;2015-03-31;8717,564999999993;Banane
363;2015-04-30;8754,355000000003;Banane
364;2015-05-31;7411,159999999992;Banane
365;2015-06-30;9412,904999999997;Banane
366;2015-07-31;9477,574999999997;Banane
367;2015-08-31;9466,030000000004;Banane
368;2015-09-30;9725,729999999992;Banane
369;2015-10-31;10407,42000000001;Banane
370;2015-11-30;9720,075000000004;Banane
371;2015-12-31;14639,370000000019;Banane
372;2016-01-31;9071,495000000008;Banane
373;2016-02-29;9980,335000000008;Banane
374;2016-03-31;11139,040000000003;Banane
375;2016-04-30;10612,679999999991;Banane
376;2016-05-31;12832,100000000004;Banane
377;2016-06-30;13118,25;Banane
378;2016-07-31;12569,01499999999;Banane
379;2016-08-31;13612,264999999996;Banane
380;2016-09-30;15454,85999999999;Banane
381;2016-10-31;14089,33;Banane
382;2016-11-30;15074,054999999993;Banane
383;2016-12-31;16954,905000000002;Banane
384;2017-01-31;18179,570000000007;Banane
385;2017-02-28;11489,83;Banane
386;2017-03-31;17140,205;Banane
387;2017-04-30;17813,464999999993;Banane
388;2017-05-31;17789,870000000003;Banane
389;2017-06-30;22647,530000000013;Banane
390;2017-07-31;18707,18999999999;Banane
391;2017-08-31;23772,875000000004;Banane
392;2017-09-30;20744,15499999998;Banane
393;2017-10-31;24328,484999999993;Banane
394;2017-11-30;22882,21000000001;Banane
395;2017-12-31;23341,495000000006;Banane
396;2018-01-31;23116,77000000001;Banane
397;2018-02-28;21602,67;Banane
398;2018-03-31;21765,290000000015;Banane
399;2018-04-30;24809,275000000005;Banane
400;2018-05-31;22183,29000000003;Banane
401;2018-06-30;22880,24500000001;Banane
402;2018-07-31;25880,93000000003;Banane
403;2018-08-31;25727,37;Banane
404;2018-09-30;22450,580000000005;Banane
405;2018-10-31;26999,24000000003;Banane
406;2018-11-30;23010,99500000002;Banane
407;2018-12-31;24024,769999999997;Banane
408;2019-01-31;25935,83000000001;Banane
409;2019-02-28;21482,80499999999;Banane
410;2019-03-31;22113,33499999998;Banane
411;2019-04-30;23655,694999999996;Banane
412;2019-05-31;28635,959999999985;Banane
413;2019-06-30;23355,21;Banane
414;2019-07-31;30954,270000000026;Banane
415;2019-08-31;29835,105000000014;Banane
416;2019-09-30;25653,380000000016;Banane
417;2019-10-31;26164,539999999964;Banane
418;2019-11-30;28821,444999999985;Banane
419;2019-12-31;27461,449999999986;Banane
420;2020-01-31;28322,239999999994;Banane
421;2020-02-29;25230,99499999999;Banane
422;2020-03-31;27186,585;Banane
423;2020-04-30;24883,93;Banane
424;2020-05-31;27031,03499999998;Banane
425;2020-06-30;31071,400000000016;Banane
426;2020-07-31;36670,735000000015;Banane
427;2020-08-31;29896,2;Banane
428;2020-09-30;33376,524999999994;Banane
429;2020-10-31;;Banane
430;2020-11-30;;Banane
431;2020-12-31;;Banane
432;2015-01-31;2993,2139999999986;Berberitze
433;2015-02-28;2963,7149999999997;Berberitze
434;2015-03-31;3789,356999999998;Berberitze
435;2015-04-30;2859,408;Berberitze
436;2015-05-31;3740,6039999999985;Berberitze
437;2015-06-30;3993,368999999999;Berberitze
438;2015-07-31;3995,549999999997;Berberitze
439;2015-08-31;3561,305999999998;Berberitze
440;2015-09-30;4452,987000000001;Berberitze
441;2015-10-31;4278,132;Berberitze
442;2015-11-30;4502,474999999999;Berberitze
443;2015-12-31;4440,563999999998;Berberitze
444;2016-01-31;3051,968999999999;Berberitze
445;2016-02-29;3247,899;Berberitze
446;2016-03-31;4853,114999999994;Berberitze
447;2016-04-30;4397,312999999998;Berberitze
448;2016-05-31;4514,985;Berberitze
449;2016-06-30;4635,548999999998;Berberitze
450;2016-07-31;5633,678999999995;Berberitze
451;2016-08-31;6529,926000000001;Berberitze
452;2016-09-30;5620,227;Berberitze
453;2016-10-31;4522,964999999998;Berberitze
454;2016-11-30;5007,473999999999;Berberitze
455;2016-12-31;6036,669;Berberitze
456;2017-01-31;5186,057999999998;Berberitze
457;2017-02-28;3782,3580000000006;Berberitze
458;2017-03-31;4733,651999999998;Berberitze
459;2017-04-30;5023,974000000003;Berberitze
460;2017-05-31;6126,545999999999;Berberitze
461;2017-06-30;5726,225999999997;Berberitze
462;2017-07-31;7134,926999999995;Berberitze
463;2017-08-31;4728,554999999998;Berberitze
464;2017-09-30;6030,575999999997;Berberitze
465;2017-10-31;5440,128;Berberitze
466;2017-11-30;5522,595;Berberitze
467;2017-12-31;6171,5340000000015;Berberitze
468;2018-01-31;6627,882000000006;Berberitze
469;2018-02-28;6833,822999999999;Berberitze
470;2018-03-31;6261,711000000002;Berberitze
471;2018-04-30;7185,057;Berberitze
472;2018-05-31;6595,161000000002;Berberitze
473;2018-06-30;6331,608000000002;Berberitze
474;2018-07-31;7359,888000000003;Berberitze
475;2018-08-31;6994,320000000001;Berberitze
476;2018-09-30;8363,130000000003;Berberitze
477;2018-10-31;6376,131000000003;Berberitze
478;2018-11-30;7914,896999999998;Berberitze
479;2018-12-31;7507,487999999999;Berberitze
480;2019-01-31;6319,998000000002;Berberitze
481;2019-02-28;5639,654999999997;Berberitze
482;2019-03-31;6265,3769999999995;Berberitze
483;2019-04-30;7685,924999999996;Berberitze
484;2019-05-31;7831,331999999995;Berberitze
485;2019-06-30;8900,453999999996;Berberitze
486;2019-07-31;8387,595;Berberitze
487;2019-08-31;9710,570999999994;Berberitze
488;2019-09-30;7956,843000000001;Berberitze
489;2019-10-31;7370,160000000003;Berberitze
490;2019-11-30;9238,359000000002;Berberitze
491;2019-12-31;7056,27;Berberitze
492;2020-01-31;8341,143;Berberitze
493;2020-02-29;6277,749000000001;Berberitze
494;2020-03-31;6448,085999999998;Berberitze
495;2020-04-30;8426,708999999995;Berberitze
496;2020-05-31;7840,310999999998;Berberitze
497;2020-06-30;10802,745000000004;Berberitze
498;2020-07-31;9342,965999999999;Berberitze
499;2020-08-31;10519,118999999993;Berberitze
500;2020-09-30;8503,425000000003;Berberitze
501;2020-10-31;;Berberitze
502;2020-11-30;;Berberitze
503;2020-12-31;;Berberitze
504;2015-01-31;170,25733464376796;Birne
505;2015-02-28;155,65340343211264;Birne
506;2015-03-31;176,5106540693791;Birne
507;2015-04-30;174,91106311494426;Birne
508;2015-05-31;164,52006564550112;Birne
509;2015-06-30;169,18095637511928;Birne
510;2015-07-31;198,4695795329853;Birne
511;2015-08-31;183,69308914599918;Birne
512;2015-09-30;188,72301131552555;Birne
513;2015-10-31;195,70041900823816;Birne
514;2015-11-30;188,66164952104074;Birne
515;2015-12-31;194,823843509977;Birne
516;2016-01-31;180,09899777622303;Birne
517;2016-02-29;183,13303361218044;Birne
518;2016-03-31;174,04714016610555;Birne
519;2016-04-30;160,54701180651108;Birne
520;2016-05-31;173,1864948545353;Birne
521;2016-06-30;186,7630236422618;Birne
522;2016-07-31;187,47095775079416;Birne
523;2016-08-31;194,5470046030008;Birne
524;2016-09-30;193,2812484438157;Birne
525;2016-10-31;173,62130341637229;Birne
526;2016-11-30;194,73434211766568;Birne
527;2016-12-31;195,3252057467239;Birne
528;2017-01-31;186,30113526224147;Birne
529;2017-02-28;177,1177235626068;Birne
530;2017-03-31;195,1710403722849;Birne
531;2017-04-30;198,30478814189038;Birne
532;2017-05-31;193,7571082567037;Birne
533;2017-06-30;194,7441398348099;Birne
534;2017-07-31;191,23130496861646;Birne
535;2017-08-31;203,4487994557845;Birne
536;2017-09-30;189,68770123547816;Birne
537;2017-10-31;190,99600781168184;Birne
538;2017-11-30;193,7912691531793;Birne
539;2017-12-31;195,26167826790788;Birne
540;2018-01-31;191,47982661366697;Birne
541;2018-02-28;168,41851442166328;Birne
542;2018-03-31;198,86832326944383;Birne
543;2018-04-30;181,24635996344867;Birne
544;2018-05-31;195,1685732898614;Birne
545;2018-06-30;192,92759522681033;Birne
546;2018-07-31;192,51371899166048;Birne
547;2018-08-31;205,97515869638266;Birne
548;2018-09-30;192,09253238999173;Birne
549;2018-10-31;202,50457772603568;Birne
550;2018-11-30;218,77196346881382;Birne
551;2018-12-31;205,4987518210269;Birne
552;2019-01-31;216,43502027167415;Birne
553;2019-02-28;202,13493760357204;Birne
554;2019-03-31;197,16215914825037;Birne
555;2019-04-30;197,8793496047528;Birne
556;2019-05-31;209,7857335473507;Birne
557;2019-06-30;199,15427185978217;Birne
558;2019-07-31;228,8931191626346;Birne
559;2019-08-31;214,69336040036268;Birne
560;2019-09-30;221,36007770146816;Birne
561;2019-10-31;243,68822909611376;Birne
562;2019-11-30;222,73580762867923;Birne
563;2019-12-31;212,29137052645356;Birne
564;2020-01-31;236,80875828397907;Birne
565;2020-02-29;217,85391894570088;Birne
566;2020-03-31;231,6347966087996;Birne
567;2020-04-30;220,96400159301965;Birne
568;2020-05-31;229,47823426198826;Birne
569;2020-06-30;255,5407501749966;Birne
570;2020-07-31;254,73443230156388;Birne
571;2020-08-31;249,64845683480624;Birne
572;2020-09-30;264,0535684288323;Birne
573;2020-10-31;;Birne
574;2020-11-30;;Birne
575;2020-12-31;;Birne
576;2015-01-31;65,31347487310717;Brombeere
577;2015-02-28;60,978783195468914;Brombeere
578;2015-03-31;66,65220176408279;Brombeere
579;2015-04-30;62,22556548557838;Brombeere
580;2015-05-31;58,8809391908791;Brombeere
581;2015-06-30;73,64557692081712;Brombeere
582;2015-07-31;88,99274689546338;Brombeere
583;2015-08-31;70,1816998939182;Brombeere
584;2015-09-30;65,28804637910375;Brombeere
585;2015-10-31;66,83986834218032;Brombeere
586;2015-11-30;74,69437060448395;Brombeere
587;2015-12-31;66,20432010073057;Brombeere
588;2016-01-31;65,0751872836337;Brombeere
589;2016-02-29;61,00117211988635;Brombeere
590;2016-03-31;78,66545620537646;Brombeere
591;2016-04-30;62,45916265849233;Brombeere
592;2016-05-31;69,08201647317482;Brombeere
593;2016-06-30;84,9837337376983;Brombeere
594;2016-07-31;80,78110546408733;Brombeere
595;2016-08-31;82,0009999939025;Brombeere
596;2016-09-30;65,0153904856381;Brombeere
597;2016-10-31;73,74458624197442;Brombeere
598;2016-11-30;70,43315980417181;Brombeere
599;2016-12-31;78,68888104427462;Brombeere
600;2017-01-31;67,3985756526056;Brombeere
601;2017-02-28;62,39862979264851;Brombeere
602;2017-03-31;77,74842120583548;Brombeere
603;2017-04-30;73,64582133427535;Brombeere
604;2017-05-31;80,78573512693936;Brombeere
605;2017-06-30;85,46711063327231;Brombeere
606;2017-07-31;72,08099610854447;Brombeere
607;2017-08-31;72,20513832131343;Brombeere
608;2017-09-30;74,01041818555007;Brombeere
609;2017-10-31;71,28076178044121;Brombeere
610;2017-11-30;87,82914664278599;Brombeere
611;2017-12-31;74,55238426770804;Brombeere
612;2018-01-31;74,60373315056027;Brombeere
613;2018-02-28;79,82668100328361;Brombeere
614;2018-03-31;75,86659343874618;Brombeere
615;2018-04-30;70,18432161102652;Brombeere
616;2018-05-31;86,69497101908509;Brombeere
617;2018-06-30;101,44075610916946;Brombeere
618;2018-07-31;82,51557428752469;Brombeere
619;2018-08-31;95,77220891260681;Brombeere
620;2018-09-30;79,87592252988387;Brombeere
621;2018-10-31;81,85227547234102;Brombeere
622;2018-11-30;94,83866300196351;Brombeere
623;2018-12-31;81,10805138825614;Brombeere
624;2019-01-31;79,87653597897197;Brombeere
625;2019-02-28;76,96771401048626;Brombeere
626;2019-03-31;83,35155067543738;Brombeere
627;2019-04-30;81,9119100009272;Brombeere
628;2019-05-31;99,85291683270958;Brombeere
629;2019-06-30;102,71681946010604;Brombeere
630;2019-07-31;91,19718197400627;Brombeere
631;2019-08-31;94,02939434028065;Brombeere
632;2019-09-30;98,56556193722027;Brombeere
633;2019-10-31;82,4485172698697;Brombeere
634;2019-11-30;88,98114968913364;Brombeere
635;2019-12-31;94,52668406328456;Brombeere
636;2020-01-31;86,05322190365683;Brombeere
637;2020-02-29;82,85189798670885;Brombeere
638;2020-03-31;75,67148736479284;Brombeere
639;2020-04-30;90,2096114613072;Brombeere
640;2020-05-31;71,4586593772931;Brombeere
641;2020-06-30;107,9011214028845;Brombeere
642;2020-07-31;79,42334039814745;Brombeere
